,SPX,VIX,PE_Ratio,CAPE_or_Earnings_Ratio_P_E10,The_Buffett_Indicator,Dividend_Yield,T10Y2Y,GDP_YoY_USA,Unemployment_USA,Inflation_Rate,FEDFUNDS,SPX_return,SPX_volatility,VIX_SPX_ratio,margin_debt_to_market,CREDIT_GAP,AAII_sentiment,composite_bubble_score,composite_bubble_score_smooth,valuation_risk_score,dynamics_risk_score,credit_risk_score,macro_risk_score,sentiment_risk_score,The_Buffett_Indicator_pct_rank,CAPE_or_Earnings_Ratio_P_E10_pct_rank,PE_Ratio_pct_rank,Dividend_Yield_pct_rank,VIX_pct_rank,margin_debt_to_market_pct_rank,T10Y2Y_pct_rank,composite_bubble_score_pct_rank,bubble_risk_level
1998-04-01,600.0912674251426,26.29466655655248,17.23220031423426,12.0,0.7408284871898648,0.038796881411107056,0.7731793635126821,1.160999635561424,0.037155650882223445,0.02132677609475215,0.04168560760673831,0.0002218126313389135,0.00010215810415459793,0.04381777903447423,0.023023479899120836,1.9482609283908432,0.8597183895022413,0.6435365853658537,0.6382317073170732,0.11161001571171295,0.0010215810415459793,0.4604695979824167,0.2416231861475983,0.8597183895022413,0.38327149041434755,0.141156462585034,0.6505875077303649,0.8773964131106988,0.9160482374768089,0.5524891774891775,0.3624768089053803,0.7216295609152752,High
1998-05-01,603.3837100670928,24.288282258429234,21.018309640421382,12.0,0.6754792899927458,0.03875721928106011,0.3798825743581491,0.8366346438578027,0.041550433293172276,0.022625597592163618,0.042755275617658156,0.00012522237599466024,8.892594486263259e-05,0.04025346036559144,0.024690651508434337,1.5341643564601073,0.7586125999238147,0.6548780487804878,0.6495731707317074,0.3009154820210691,0.0008892594486263259,0.4938130301686867,0.22686245306715447,0.7586125999238147,0.33572974644403214,0.141156462585034,0.9804421768707483,0.8749226963512677,0.7845547309833024,0.6171150278293135,0.09833024118738404,0.7489950525664811,High
1998-06-01,606.3041962226581,24.67823555342421,20.692573519539987,12.0,0.6513977498633848,0.03864704965664426,0.4257541381129484,0.7112009899906695,0.041228478548695165,0.027595742769229988,0.038017296728573464,9.964885803070977e-05,9.594882589958646e-05,0.04070272926885932,0.025910892623489015,1.569230489855518,0.70886075803448,0.6658536585365853,0.660548780487805,0.28462867597699937,0.0009594882589958646,0.5182178524697802,0.21553191443675068,0.70886075803448,0.3202690166975881,0.141156462585034,0.9654452690166976,0.8676561533704391,0.818104514533086,0.672387136672851,0.11943413729128015,0.7743506493506493,High
1998-07-01,608.4754592057609,25.66774752139174,20.363860314942077,12.0,0.7122552606904637,0.03751539877498458,0.7627570059823159,1.6780569765751898,0.03982453528088039,0.023167673181914178,0.04075065528759349,0.00023291968378935657,0.00010396474886762347,0.042183702124808264,0.022391340422791135,1.9054409600845221,0.7482229279521058,0.6771951219512196,0.671890243902439,0.26819301574710386,0.0010396474886762348,0.4478268084558227,0.2070057063627569,0.7482229279521058,0.36332714904143476,0.141156462585034,0.9455782312925171,0.8092918985776129,0.8902288188002474,0.5316944959802102,0.3534322820037106,0.7993970315398887,High
1998-08-01,611.1308848544832,24.394948650781753,20.5324976923576,12.0,0.6867761585594199,0.0378962669189525,0.7416578465283835,1.5424675272328008,0.038521256642172486,0.02759702466818211,0.038357133148024324,0.00011490571178018882,0.00010894660317193343,0.0399177152642031,0.020800260591960766,2.6789325697584845,0.7085764025826998,0.6885365853658536,0.6832317073170732,0.2766248846178801,0.0010894660317193343,0.41600521183921535,0.2018092366067719,0.7085764025826998,0.34477427334570193,0.141156462585034,0.9563234384662956,0.8273036487322202,0.7939857761286333,0.4782003710575139,0.3373531230674088,0.8245207173778603,High
1998-09-01,615.8273713801393,22.135801595084512,19.753442700305456,12.0,0.5564194363812193,0.03771121508781767,0.554458513658869,1.4947300083017943,0.03732270499418683,0.02514454549900169,0.03361222658311727,0.0002117749926462409,9.596227992468661e-05,0.035944816069925015,0.02386263124724554,1.8748195640066436,0.6054320792844519,0.6995121951219512,0.6942073170731706,0.2376721350152728,0.0009596227992468661,0.4772526249449108,0.2000066651872074,0.6054320792844519,0.24512987012987014,0.141156462585034,0.8951762523191095,0.8194959802102659,0.6023500309214594,0.5840290661719233,0.2005256648113791,0.8478664192949907,High
1998-10-01,620.8277726480218,22.434164934408223,19.821853974104446,12.0,0.5525908507077578,0.0389033532875554,0.7643369415599022,2.0488059151026508,0.04064459425711028,0.032882297276467576,0.034424517496135246,0.00026808392559085625,0.00010609955562103567,0.036135891341844445,0.026906723516196877,2.245192163162212,0.7314956472178432,0.7108536585365853,0.7055487804878048,0.2410926987052223,0.0010609955562103568,0.5381344703239376,0.20149842363657944,0.7314956472178432,0.24134199134199133,0.141156462585034,0.9017470624613482,0.8841991341991342,0.6239177489177489,0.7256493506493507,0.3551329622758194,0.8700525664811379,Critical
1998-11-01,626.6398061492964,21.610679799243062,20.473012729522814,12.0,0.5784311990860933,0.03606797723914132,0.8058594966389627,2.0226404863005527,0.037204811038585535,0.03186421735985204,0.02927054698598673,0.00019802574258687144,0.00011384856708869951,0.03448660552230277,0.028196388221839036,0.45486244877750015,0.5869805419975671,0.7218292682926829,0.7165243902439025,0.27365063647614074,0.001138485670886995,0.5639277644367807,0.20617247412445805,0.5869805419975671,0.2653061224489796,0.141156462585034,0.9523036487322202,0.7536332714904144,0.5627705627705628,0.8057359307359307,0.38365800865800864,0.8910018552875696,Critical
1998-12-01,633.9082732929489,20.444387759268878,19.214114923549943,12.0,0.5502828549069976,0.033656924188250996,0.5279796710227214,3.016264650464066,0.039257416831970024,0.025341420824061576,0.03185096177497001,0.0003587548474930369,0.00011675834665740048,0.032251334492081764,0.027903052846770166,1.116995503180486,0.5602244649455715,0.7331707317073171,0.7278658536585365,0.21070574617749713,0.0011675834665740047,0.5580610569354033,0.2142869967367853,0.5602244649455715,0.23910018552875695,0.141156462585034,0.8387445887445888,0.6753246753246753,0.48794063079777367,0.7871057513914657,0.1812770562770563,0.908704390847248,Critical
1999-01-01,640.8978840520675,18.818703028831806,20.416368260876123,12.0,0.56420334995424,0.03577623012243962,0.4238819949875648,2.921217081080888,0.04131420432988861,0.02232848533642563,0.02982240097967123,0.0003741198503968146,0.00011569147420196945,0.029363028802421424,0.02436874723127489,2.3781098229949102,0.4585001793543692,0.7445121951219512,0.7392073170731707,0.27081841304380616,0.0011569147420196946,0.4873749446254978,0.2256485093266603,0.4585001793543692,0.2523964131106988,0.141156462585034,0.9491341991341992,0.743351886209029,0.38613172541743973,0.6044372294372294,0.11827458256029684,0.9238559059987631,Critical
1999-02-01,646.2630546116316,16.563127824652415,19.898669353295627,12.41644141754442,0.553890299627645,0.03389332110240892,0.7093684413441906,3.260660956195564,0.040629799812308874,0.022875777409240853,0.027971446724764128,0.0002631474251797439,0.00010109837021559229,0.025629080459513412,0.02764332144600737,2.4015601760304452,0.33223416562688146,0.7547560975609756,0.7494512195121952,0.24493346766478136,0.0010109837021559228,0.5528664289201474,0.23859469879590783,0.33223416562688146,0.24296536796536797,0.29893320964749537,0.9090136054421769,0.6822820037105751,0.2258812615955473,0.7698670377241806,0.3133116883116883,0.9363790970933829,Critical
1999-03-01,650.3378894347956,16.745139035017214,19.391620327638496,12.0,0.5232168256123607,0.03513910221099104,0.5274723095973687,3.2932597257869705,0.041123752729588056,0.035160002341374785,0.02698150632482604,-8.839976691099594e-06,0.00012145383751961263,0.025748367590223455,0.028607353049922814,1.7727019039962475,0.33449580186850236,0.7660975609756098,0.7607926829268293,0.2195810163819248,0.0012145383751961262,0.5721470609984562,0.25574973688221314,0.33449580186850236,0.21420841063698207,0.141156462585034,0.8572974644403216,0.725417439703154,0.24335188620902906,0.8301638837353124,0.18089053803339517,0.9461193568336426,Critical
1999-04-01,653.6308832761401,15.864716304569045,19.87291414237892,12.562402446681947,0.5785160947455287,0.03341695115187042,0.5024653769505703,3.425385315954863,0.04394440214558874,0.029080969029422324,0.02316126517590897,9.687550420656166e-05,0.00010623618438060821,0.024271674901668715,0.02669486337691344,1.603947643826753,0.27252581485073735,0.7770731707317073,0.7717682926829269,0.24364570711894604,0.001062361843806082,0.5338972675382688,0.2749965440983655,0.27252581485073735,0.26553803339517623,0.30357142857142855,0.9067717996289425,0.6680581323438466,0.15708101422387136,0.7117346938775511,0.16442486085343228,0.954004329004329,Critical
1999-05-01,655.1653672408071,14.165076101239597,20.281842746505273,12.0,0.5732727111794172,0.03482964086254872,0.5655279746222451,3.697164353604846,0.04425372432872371,0.031164317201315586,0.02385751507823759,0.00014331797715350092,0.00010484440732071366,0.021620611847807274,0.02699537216540109,2.4503237867984824,0.2526980939525214,0.7884146341463415,0.783109756097561,0.26409213732526365,0.0010484440732071365,0.5399074433080218,0.2973982545192019,0.2526980939525214,0.26051329622758196,0.141156462585034,0.9406307977736549,0.7146722325293754,0.027442795299938157,0.7307513914656771,0.20856524427953,0.9620439084724799,Critical
1999-06-01,656.0716954129531,16.087585189628822,17.792093449825742,14.11385919968605,0.5516444421452744,0.03322462611078618,0.7736078047787505,3.88030481709512,0.04509637451323227,0.02174503747430932,0.017294890109134473,0.00020250392661624872,9.80833938126221e-05,0.024521077958564827,0.02767180592487558,1.7458658708461474,0.07969213449494549,0.7993902439024391,0.7940853658536586,0.1396046724912871,0.000980833938126221,0.5534361184975116,0.3212723980138994,0.07969213449494549,0.24056895485466914,0.3620902906617192,0.6971243042671614,0.662569573283859,0.18011750154607298,0.7716450216450217,0.3626314162028448,0.9688466295609153,Critical
1999-07-01,656.5573201470781,15.248948146255643,18.75921168676909,14.053781711430812,0.5271121698076362,0.030843241703074665,0.30957082580982326,3.8072427259619745,0.04416328203899415,0.02547807763068414,0.020208482831571555,-0.00010773488988768953,0.00011346538641747202,0.023225615918560868,0.02823982591916215,1.1817221335366002,0.18372358574441672,0.8107317073170732,0.8054268292682927,0.18796058433845442,0.0011346538641747203,0.564796518383243,0.34793770839486093,0.18372358574441672,0.2182282003710575,0.3591527520098949,0.7905844155844156,0.5902906617192332,0.10041743970315399,0.8076685219542362,0.07142857142857142,0.9741805813234384,Critical
1999-08-01,658.0375774464854,15.48612756591055,17.714797010613502,14.392939408526289,0.5591761322534275,0.03240685641062971,0.3472427711823597,4.273867171155724,0.04505367670041591,0.02147253552299879,0.016063511840815704,-1.6942182853640908e-05,0.00012053627493447902,0.02353380429428432,0.027408594949413695,1.524252143490921,0.23867678170764994,0.8220731707317073,0.8167682926829268,0.1357398505306751,0.0012053627493447902,0.5481718989882739,0.37633113311141686,0.23867678170764994,0.24760358688930117,0.37430426716141,0.6906307977736549,0.639764996907854,0.1200525664811379,0.7550247371675943,0.08542053184910328,0.9785095856524428,Critical
1999-09-01,660.9954483742106,18.191626888090237,18.273445772882393,14.265190841555805,0.5,0.030797773494757607,0.32799910413141764,4.638019036260654,0.050692469058144375,0.02426164940683755,0.017474045082036184,5.463132186545039e-05,0.0001049811592857982,0.02752156150671612,0.028458372160424218,2.023784122855334,0.42499305600560594,0.8330487804878048,0.8277439024390244,0.16367228864411967,0.001049811592857982,0.5691674432084843,0.40515023478407947,0.42499305600560594,0.09376932591218305,0.3688930117501546,0.7411873840445269,0.5885899814471243,0.34763450834879406,0.8206555349412492,0.0778447742733457,0.9829158936301794,Critical
1999-10-01,665.1146778453301,15.410171917242206,18.561720457642025,15.405258531750865,0.5,0.03233698727989229,0.12711496523692636,3.839268397231338,0.04994094418948805,0.024574458960259137,0.012359228897374796,0.0001489535422296573,8.437863563069764e-05,0.023169195374193475,0.030323364178239706,1.5767063672652946,0.34004015434726886,0.844390243902439,0.8390853658536586,0.17808602288210124,0.0008437863563069763,0.6064672835647942,0.4359868914137216,0.34004015434726886,0.09376932591218305,0.4109461966604824,0.7671614100185529,0.6374458874458875,0.11332714904143476,0.9246289424860853,0.03463203463203463,0.9871675943104514,Critical
1999-11-01,670.1213838103603,18.00293889932122,18.06104644861476,15.63706766465307,0.5,0.03055567873623215,0.004827408002595084,4.4993020396858725,0.049304833860266906,0.021021594179951433,0.014351700357738806,0.00037335068401866955,0.00011535467860312376,0.026865190895648133,0.0338425386363147,0.5677462548827764,0.4254277591664571,0.8553658536585367,0.8500609756097561,0.15305232243073802,0.0011535467860312376,0.676850772726294,0.46652513012419955,0.4254277591664571,0.09376932591218305,0.4202226345083488,0.7199288806431664,0.5803957946815089,0.33611626468769323,0.9966759431045146,0.02295918367346939,0.9903370439084724,Critical
1999-12-01,675.7067607810696,19.655576657652116,16.004548740831833,16.064740852015248,0.5277455627560325,0.02955407618127718,-0.12590826802489075,4.061252661471641,0.04966227092250325,0.011470263525087697,0.015359466648493934,0.00015419779772396502,0.00012184514075908445,0.029088915189973304,0.02550866079875576,0.47686030671738827,0.4283801665182136,0.8667073170731707,0.8614024390243902,0.05022743704159165,0.0012184514075908445,0.5101732159751151,0.4984517887267936,0.4283801665182136,0.21907854050711192,0.4387755102040816,0.5630024737167594,0.5456091527520099,0.4397031539888683,0.6531385281385281,0.012755102040816327,0.9927334570191713,Critical
2000-01-01,681.8486085227124,21.488097870610822,17.12321516244933,15.618340181173512,0.5,0.0307534006701636,-0.3988122663765317,3.9503410681717823,0.05025339685669457,0.01723057644880321,0.009664427651891067,0.0002849813212602026,0.00011395194318072517,0.03151447051738766,0.02678002367684986,0.4884925562205431,0.7476215312197454,0.8780487804878049,0.8727439024390244,0.10616075812246653,0.0011395194318072517,0.5356004735369972,0.5303960420010679,0.7476215312197454,0.09376932591218305,0.4197588126159555,0.6422387136672851,0.5871212121212122,0.5548855905998763,0.7166821273964131,0.001932591218305504,0.9953617810760668,Critical
2000-02-01,687.1325433619745,21.97670221878749,17.761781745124186,16.30138034998066,0.5,0.029107383259825665,-0.6357248685346025,2.969656566001261,0.0506444121766604,0.013418414822993552,0.012419437636269454,0.00013753849258768547,9.83775648591975e-05,0.03198320677879811,0.02926296254934819,1.0195874669467522,0.4387718014129762,0.8886585365853659,0.8833536585365853,0.13808908725620928,0.000983775648591975,0.5852592509869637,0.5599736740522382,0.4387718014129762,0.09376932591218305,0.4483611626468769,0.6942640692640693,0.5313079777365491,0.5891311069882499,0.8678880643166358,0.00015460729746444033,0.9976035868893012,Critical
2000-03-01,691.189104434881,24.407516198669395,18.779294237957203,16.995734547114772,0.5,0.029403792203303372,1.576975735423763,2.54614165370987,0.05464632474574875,0.015397064725540897,0.008330987736599548,0.0001437118932658965,9.708956331809674e-05,0.035312356693795226,0.028511965186125077,0.2747530490859596,0.6982833806273673,0.9,0.8946951219512195,0.18896471189786013,0.0009708956331809673,0.5702393037225015,0.5909241054705995,0.6982833806273673,0.09376932591218305,0.48167903525046385,0.7922850958565244,0.5409709338280767,0.7955318491032777,0.8242115027829313,0.9227736549165121,1.0,Critical
2000-04-01,685.4226083853264,53.33049420551476,16.079208385012723,17.842421803776258,0.5,0.029375526240958322,0.9728661296652006,2.8590840148554304,0.05384014433125759,0.01502526069089313,0.013391962469174403,-0.00031410047882862724,0.00013182642282683069,0.07780673347082502,0.0334351933366857,0.593157384614591,0.6904955490526017,0.5746003491585685,0.5369940292044555,0.053960419250636174,0.0013182642282683068,0.6687038667337141,0.6198958066257262,0.6904955490526017,0.09376932591218305,0.5195578231292517,0.5687229437229437,0.5401205936920223,0.9938930117501547,0.9952071737786023,0.49482065553494126,0.5833333333333334,High
2000-05-01,677.0326945282297,49.84799600088655,13.714154031415774,17.80109787349477,0.5,0.02669112270201839,1.611907971600393,2.839431925844865,0.05541838293927194,0.01673376129546203,0.009977352450493453,-0.00046394768878776915,7.864587551836475e-05,0.0736271621795483,0.030865379945755937,0.47846505594736377,0.9452760021584754,0.4101196597278033,0.5241303388759243,0.0,0.0007864587551836475,0.6173075989151188,0.6484890846417111,0.9452760021584754,0.09376932591218305,0.5171614100185529,0.41187384044526903,0.442408781694496,0.989100185528757,0.9468150896722325,0.9394712430426716,0.3041898577612863,Medium
2000-06-01,669.1643836564389,46.02250462219557,15.739845309393615,18.394945072531655,0.5,0.029065514258857207,1.768608144254567,2.2394919822650743,0.05775504530142736,0.017581474350119468,0.0064034551031068206,-0.00035971994330641355,8.484350037663694e-05,0.06877608214997939,0.028469077083024583,0.5507241155550444,0.65078011087284,0.43690246041987063,0.5015856920392079,0.03699226546968078,0.0008484350037663694,0.5693815416604917,0.6745564545586777,0.65078011087284,0.09376932591218305,0.5446815089672232,0.5445269016697588,0.5296072974644404,0.9837662337662337,0.8211193568336426,0.9869356833642547,0.353586889301175,Medium
2000-07-01,660.8966310741455,46.218080125462784,14.320593939213142,19.33948641180626,0.5,0.024842378768367288,1.3242493871987056,1.6394624550240644,0.05823684673168123,0.008087880039180833,0.008970355163958051,-0.00018710297029445044,0.00010802705249146632,0.0699323887463993,0.028392662335685548,-0.8844325808156969,0.8814747761350115,0.41048711316211983,0.49848950077562265,0.0,0.0010802705249146633,0.567853246713711,0.6995377972300512,0.8814747761350115,0.09376932591218305,0.5898268398268398,0.4512987012987013,0.36757884972170685,0.9843846629560915,0.8164038342609771,0.7522418058132344,0.30504019789734077,Medium
2000-08-01,653.4738220411745,43.55921423267622,14.975326038428493,20.375468139736267,0.5,0.026446162711839406,0.8894074403563295,1.6886067727117433,0.05737453083435043,0.013869884157022101,0.009389597949736195,-0.00023320692382045038,0.0001246937964651083,0.06665793297827256,0.02741546961029867,0.002664488383593122,0.6373782665724498,0.47037646815383943,0.47159922907579505,0.0,0.001246937964651083,0.5483093922059734,0.722251489425779,0.6373782665724498,0.09376932591218305,0.6430117501546073,0.4931972789115646,0.43235930735930733,0.979282622139765,0.7556431663574521,0.4389301175015461,0.40514842300556586,Medium
2000-09-01,647.6937200207324,39.8235405524008,14.634185751760905,19.022334174266575,0.5,0.02419737288116559,1.4048204907057196,1.2969051686652124,0.061823574071370374,0.012406360285866305,0.0112017124796074,-0.0002012445424870446,7.876189437239361e-05,0.06148514231560878,0.02694160157963037,-1.0358242986060957,0.8180530517404262,0.5258866653216017,0.46247120533044755,0.0,0.0007876189437239361,0.5388320315926074,0.7418300312985892,0.8180530517404262,0.09376932591218305,0.5749845392702535,0.4710111317254174,0.33804885590599876,0.9734848484848485,0.7273500309214594,0.8125386518243661,0.4965213358070501,High
2000-10-01,642.5149527503878,37.67502929797057,13.691714926956333,19.199157825325457,0.5,0.024479832136774075,1.6863130573334435,1.0095266094114148,0.06500303108090273,0.01146583726922964,0.012639550472749013,-0.00018554981438290152,0.00010707035119246078,0.058636813255001446,0.031583754848367146,-0.623339389141939,0.5065297843086254,0.44730164248734045,0.469809565484782,0.0,0.0010707035119246078,0.6316750969673429,0.7593548809192596,0.5065297843086254,0.09376932591218305,0.58426097711812,0.4104050711193568,0.3495670995670996,0.9681508967223253,0.9685374149659864,0.9674551638837353,0.37051638837353124,Medium
2000-11-01,639.5214808574485,34.826321952186305,13.63910623778709,20.330978649872268,0.5,0.024612853276687205,1.4521627962199404,0.9773125623749287,0.06484784162845235,0.013199596476863449,0.007819499801065872,-6.985545454940567e-05,9.51939404604221e-05,0.054456844679388036,0.029824582590704633,-0.13170711308936223,0.5344567247043521,0.38557923088448387,0.4267715880757295,0.0,0.000951939404604221,0.5964916518140927,0.7735098425384455,0.5344567247043521,0.09376932591218305,0.6407699443413729,0.4064625850340136,0.35675633889919606,0.9611935683364254,0.8993506493506493,0.8492578849721707,0.2565708101422387,Medium
2000-12-01,636.293369158215,32.00175059238692,12.96432583928079,20.918995692165687,0.5,0.02515042437734877,1.6038980602154351,0.7278077913040589,0.06475870755246624,0.014022867089260904,0.013054944485353775,3.9389788744292886e-05,0.00010083006402176901,0.05029401867683089,0.028254329772744568,-0.6367759478047281,0.640793267979054,0.41828566111100235,0.4237133477388328,0.0,0.0010083006402176902,0.5650865954548914,0.7850767924360073,0.640793267979054,0.09376932591218305,0.6742424242424242,0.36015769944341375,0.38010204081632654,0.9530766852195424,0.8084415584415584,0.936456400742115,0.3197278911564626,Medium
2001-01-01,632.6257941938268,29.455512044684472,14.023129792572787,21.50198944780491,0.5,0.0237599153206808,1.4342504624586403,0.8078164084746378,0.07097189354099882,0.007909097258791142,0.029451553930530165,-0.0002592571731102611,0.00010828993119460499,0.04656071933048585,0.027241008221610203,-1.232172864920792,0.36618750722795107,0.39235750432685695,0.3994408518907418,0.0,0.00108289931194605,0.544820164432204,0.7934039825841029,0.36618750722795107,0.09376932591218305,0.7082560296846011,0.43065862708719854,0.31895485466914036,0.9459647495361782,0.7455163883735312,0.8354205318491033,0.2694805194805195,Medium
2001-02-01,629.5066995739579,28.55860150223774,12.264379652469861,21.95097674333868,0.5,0.024226797423242293,1.1093479356975222,0.3735690547509933,0.069297321353665,0.011334289124477188,0.02893967093235832,-0.00022483621590407843,8.886961056080944e-05,0.045366636322640944,0.027052571728666177,-1.5397577747825708,0.3663273739337747,0.285910017656212,0.38416900494397666,0.0,0.0008886961056080943,0.5410514345733235,0.7980611974717045,0.3663273739337747,0.09376932591218305,0.7363172541743971,0.3047309833024119,0.3394403215831787,0.9428726035868893,0.7337662337662337,0.5865027829313544,0.060528756957328386,Low
2001-03-01,624.7966921400891,25.31165053918039,12.755954016470929,22.107267079322455,0.5,0.023427589118317552,1.5252640252952319,0.5145085158675453,0.06176603109360499,0.007923312040618125,0.028372943327239487,-0.00023708123619814447,6.993733069826859e-05,0.040511819056662235,0.02294485368927732,-1.1544682487496662,0.23415583329689058,0.3743883071741515,0.3855044485076687,0.0,0.0006993733069826859,0.4588970737855464,0.7999924470496473,0.23415583329689058,0.09376932591218305,0.7474489795918368,0.34461966604823746,0.30357142857142855,0.8663419913419913,0.5495516388373531,0.8971861471861472,0.23484848484848486,Medium
2001-04-01,619.150400648161,23.682371792238293,10.0,21.035131035135233,0.5,0.0222045925133477,1.1341151775328089,0.57201935275671,0.07351023795245654,0.005651385693158436,0.027824497257769653,-0.00036234076288510497,9.264027832185643e-05,0.03824978836716615,0.026485717754580283,-1.564120969219961,0.2004076642819307,0.5123275285106788,0.37629318587759997,0.0,0.0009264027832185642,0.5297143550916057,0.7986152504563354,0.2004076642819307,0.09376932591218305,0.6813543599257885,0.041009585652442795,0.23678107606679036,0.7283549783549783,0.7009894867037724,0.6030457637600495,0.47247990105132964,High
2001-05-01,612.2527833092739,23.2366630727764,10.352269262825528,22.132553210036694,0.5,0.020891868034209598,1.307662158922436,0.33956189817858384,0.06679272179459417,0.009550417123530821,0.027257769652650823,-0.00023465924234955526,0.00012125043160496872,0.037952727543646966,0.023644322309834778,-1.8721968648460952,0.09981895208800357,0.38268894868614445,0.35382081669357673,0.0,0.0012125043160496872,0.47288644619669556,0.7938535356134413,0.09981895208800357,0.09376932591218305,0.7494588744588745,0.11433209647495361,0.13906926406926406,0.6900123685837971,0.5742888064316636,0.7387136672850959,0.25069573283859,Medium
2001-06-01,604.3746256387869,20.588481716721546,12.226222226991617,22.24977293489036,0.5,0.021952426093298665,1.774531686054071,0.35259810355348226,0.06848884697674254,0.014576421572838663,0.02670932358318099,-0.00048213911293459866,0.00010342436840697104,0.03406576127341677,0.02368209262452442,-0.8247805320814562,0.30460232599868536,0.26183745501640004,0.3553313621274991,0.0,0.0010342436840697104,0.4736418524904884,0.7860649289184216,0.30460232599868536,0.09376932591218305,0.7602040816326531,0.3011750154607297,0.22077922077922077,0.4962121212121212,0.5754483611626469,0.9875541125541125,0.02922077922077922,Low
2001-07-01,597.4999055374625,21.689925061457437,12.322626652806282,23.181665137832216,0.5,0.021503888726079078,1.4150452808422744,0.27885262905010016,0.07024315158435449,0.01911512438027811,0.026142595978062157,-0.0004091379780608584,9.416393171763782e-05,0.03630113554904572,0.023416105109911208,-1.8878456802733175,0.1441467593596269,0.31249060243708005,0.34782524796156233,0.0,0.0009416393171763781,0.4683221021982242,0.7748192118378863,0.1441467593596269,0.09376932591218305,0.8443104514533086,0.30936920222634506,0.1879251700680272,0.5686456400742115,0.5658627087198516,0.8194959802102659,0.10265924551638837,Medium
2001-08-01,590.4052922516896,23.042005883261805,10.0,23.051882095365336,0.5,0.02087156455979928,1.2326303918572474,0.20756439880477442,0.07131853887203968,0.01841705191207703,0.025575868372943327,-0.00021286596515790457,0.00010914198373604715,0.039027437906906506,0.021176938331217917,-1.9148680275305894,0.13257956382448988,0.4364914444889458,0.3446305569898044,0.0,0.0010914198373604715,0.42353876662435835,0.7604503074460154,0.13257956382448988,0.09376932591218305,0.8290816326530612,0.041009585652442795,0.13752319109461966,0.6749381570810142,0.4927334570191713,0.676948051948052,0.3528138528138528,Medium
2001-09-01,585.0271879248766,21.718432285159352,10.551510716500013,22.532362724228253,0.5,0.020665428876912282,1.025500452107622,0.18727048249239783,0.0714788134303361,0.01107523900089579,0.025027422303473493,-0.0004369733967740652,0.00010359522064718761,0.03712379994200923,0.024391125302537023,-2.5318184514443316,0.46070503171497823,0.2486040657466807,0.3124612544212976,0.0,0.0010359522064718762,0.48782250605074046,0.7437247743460671,0.46070503171497823,0.09376932591218305,0.7820810142238713,0.13412183055040197,0.12074829931972789,0.571273964131107,0.6052875695732839,0.5296072974644404,0.01886209029066172,Low
2001-10-01,579.8506258644941,22.693366897330343,10.0,23.340682117639474,0.5,0.022477508383243108,1.6245087262055036,0.10920003795598904,0.07061809859088646,0.021586596427295927,0.02446069469835466,-0.0002632072644863648,9.658708228922733e-05,0.03913657394694885,0.019791721368227752,-2.49440114394203,0.3508537658254229,0.36295316866424515,0.33046272721518316,0.0,0.0009658708228922733,0.39583442736455504,0.7237187458437541,0.3508537658254229,0.09376932591218305,0.863404452690167,0.041009585652442795,0.25409709338280767,0.6444032158317873,0.4463512677798392,0.944882498453927,0.2082560296846011,Medium
2001-11-01,576.021584590616,21.424638539724878,10.0,23.959524086293367,0.5,0.020382558219326358,1.3435899718583244,0.0027362088960918864,0.06979503305885021,0.014667612218615289,0.023912248628884827,-0.00030043318489747506,9.338789126647755e-05,0.037194159234417525,0.018973285163833516,-0.6026486433713705,0.4094562314129882,0.3093938383883163,0.3114644722950661,0.0,0.0009338789126647755,0.3794657032766703,0.7019347654841562,0.4094562314129882,0.09376932591218305,0.9407854050711194,0.041009585652442795,0.09539270253555968,0.5496289424860853,0.42107297464440324,0.768243661100804,0.09747990105132963,Medium
2001-12-01,572.5074563114082,22.694824360235927,10.078812991648881,23.85477670495572,0.5,0.02048036078727502,1.3276027872474534,-0.1255492425532195,0.06852730911135443,0.017017514235787626,0.023345521023765997,-0.00014049503074931025,0.0001135312805352376,0.039641098312423316,0.01972935267618981,-1.9321650014976657,0.49451296776481163,0.2621774176104763,0.30152741460255045,0.0,0.001135312805352376,0.3945870535237962,0.6771695535988174,0.49451296776481163,0.09376932591218305,0.9278756957328386,0.08874458874458875,0.10551948051948051,0.644635126777984,0.44426406926406925,0.7548701298701299,0.029839208410636982,Low
2002-01-01,568.6481797484332,22.568890086035942,10.309619875453473,24.259915375550243,0.5,0.02110108777761019,0.9300741381891293,-0.2781399085042222,0.06967393695553996,0.022505358843083526,0.022778793418647164,-0.00032777271494344173,0.00010243310000867264,0.03968867023547019,0.01900427791783691,-1.4967244363734202,0.7222488332957469,0.30948969749248306,0.2969546308155824,0.0,0.0010243310000867263,0.3800855583567382,0.6503908954989487,0.7222488332957469,0.09376932591218305,0.9707792207792207,0.11008039579468151,0.1549165120593692,0.6349721706864564,0.4221552257266543,0.46598639455782315,0.0977891156462585,Medium
